identifier,description,Justification,Salutation,Closing,Self-reference,image,language,format,Script,Material,Business Type,Title,date,latitude,longitude,lat/long,spatial coverage,dcterms:creator,comment,SVG tags
IMG_20211103_170500.jpg,חובת עטיית מסכה בחנות זו. לאתתאפשר כניסה ללא מסכה על אף ועל הפה,,,,ריקושט,man_with_mask white,Hebrew,Printed,Square,paper|printer, חנות במרכז BIG,BIG,03/11/2021,31.24274,34.81188197,31.24274/34.81188197222222,"קורדס, שדרות חיל הנדסה, אזור התעשייה באר שבע, באר שבע, נפת באר שבע, מחוז הדרום, 8441410, ישראל",יפים ריסברג,dh.bgu.2022.1,man_with_mask_white.svg
IMG_20211103_171130.jpg,חובה לחבוש מסכה בקניון + כיתוב נוסף,,,באזור פתוח הכל יותר בטוח. BIG,מרכז BIG,man_with_mask white | people | distance,Hebrew,Printed,Square,paper|printer, חנות במרכז BIG,BIG,03/11/2021,31.241422999999998,34.812038,31.241423/34.812037999999994,"תבליני מימון, שדרות חיל הנדסה, ביג באר שבע, אזור התעשייה באר שבע, באר שבע, נפת באר שבע, מחוז הדרום, 8441410, ישראל",יפים ריסברג,dh.bgu.2022.1,man_with_mask_white.svg | people.svg | distance.svg
IMG_20211103_171227.jpg,לקוחות נכבדים!כניסה לחנות עם מכה בלבד! אירופלקס,,לקוחות נכבדים!,,אירופלקס,,Hebrew,Printed,Square,paper|printer, חנות במרכז BIG,BIG,03/11/2021,31.241405,34.81211297,31.241405/34.81211297222222,"דרות חיל הנדסה, ביג באר שבע, אזור התעשייה באר שבע, באר שבע, נפת באר שבע, מחוז הדרום, 8441410, ישראל",יפים ריסברג,dh.bgu.2022.1,
IMG_20211024_202003.jpg,"שומרים ביחד על הנחיות משרד הבריאות. שומרים על מרחק שני מטרים מאדם לאדם. מקפידים על כמות הלקוחות בחנות. חובה לחבוש מסכה. נא להמנע מכניסה לקניון במקרים הבאים: שיעול, קושי בנשימה. חום מעל 38 מעלות. במידה ובאתם במגע עם חולה קורונה בשבועיים האחרונים.",הנחיות משרד הבריאות,שומרים ביחד על הנחיות משרד הבריאות,,קניון הנגב,mask black | distance | temp_check | cough,Hebrew,Printed,Square,paper|printer,קניון הנגב,"באר שבע, נפת באר שבע",24/10/2021,31.24476719,34.79496589,31.244767194444446/34.79496588888889,"שדרות יצחק רגר, שכונה א, באר שבע, נפת באר שבע, מחוז הדרום, 84102, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,mask_black.svg | distance.svg | temp_check.svg | cough.svg
IMG_20211024_202024.jpg,לקוחות יקרים. על מנת לשמור על בריאותכם ובריאות הציבור ובהתאם להנחיות משרד הבריאות חובה לעטות מסיכה ולשמור על מרחק של 2 מ' זה מזה. חובת שמירת מרחק של 2 מטר. חובה לעטות מסיכה בעת השהות בסניף. תודה על ההבנה ושיתוף הפעולה,על מנת לשמור על בריאותכם ובריאות הציבור ובהתאם להנחיות משרד הבריאות,לקוחות יקרים,תודה על ההבנה ושיתוף הפעולה,רנואר,woman_with_mask | distance | cough,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.24422589,34.79543778,31.24422588888889/34.79543777777778,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,woman_with_mask.svg | distance.svg | cough.svg
IMG_20211024_202054,שומרים על הבריאות ביחד. יש לעטות מסיכה יש לשמור על מרחק של 2 מטר בזמן הביקור בחנות וההמתנה לתורכם.,שומרים על הבריאות ביחד,,,פוקס,mask white | 2m,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.24398328,34.79512569,31.24398327777778/34.795125694444444,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,mask_white.svg | 2m.svg
IMG_20211024_202223,"מטופלים יקרים. ע""פ הנחיות משרד הבריאות הינכם מתבקשים: 1. לעבור מדידת חום 2. להיכנס למרפאה עם מסכה 3. לא תותר כניסת מלווים | תודה על שיתוף הפעולה","ע""פ הנחיות משרד הבריאות",מטופלים יקרים.,תודה על שיתוף הפעולה,שבע עיניים,covid black,Hebrew,Printed,Square,paper|printer,מרכז רפואי- עיניים,"מרכז העיר, באר שבע",24/10/2021,31.24383908,34.79468319,31.243839083333334/34.794683194444445,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,covid_black.svg
IMG_20211024_202342.jpg,כניסה לחנות עם מסכה בלבד!!!,,,,,,Hebrew,hand written,Cursive,paper|marker pen,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.24381978,34.79432858,31.24381977777778/34.79432858333333,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,
IMG_20211024_202727.jpg,"לקוחות יקרים! כמה טוב לראות אתכם שוב! נבקשכם להקפיד על הנחיות משרד הבריאות הבאות: שמירת מרחק של 2 מטר בין הלקוחות. | חובה לחבוש מסיכה בכניסה ובעת השהייה בחנות. | הגבלה על מספר לקוחות בו זמנית בחנות. בחנות זו מותרת שהייה של עד __ לקוחות על כל __ מ""ר",הנחיות משרד הבריאות,לקוחות יקרים! כמה טוב לראות אתכם שוב!,,ורדינון,distance | mask black,Hebrew,Printed,Square,paper|printer,חנות מצעים,"מרכז העיר, באר שבע",24/10/2021,31.24368158,34.79476889,31.243681583333334/34.79476888888889,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,distance.svg | mask_black.svg
IMG_20211024_202739.jpg,"לא תתאפשר כניסה ללא מסכה | NO ENTRY WITHOUT MASK | لن يُسمح بالدخول بدون قناع
",,,,תמנון,mask blue,Hebrew | English | Arabic,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.24351278,34.79472928,31.243512777777777/34.794729277777776,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,mask_blue.svg
IMG_20211024_202833.jpg,כאן שומרים על ההנחיות! | מרחק 2 מטר מאדם לאדם | מסכה המכסה את הפה והאף | היגיינה אישית חיטוי ידיים | שומרים על ההנחיות- שומרים על השגרה!,,כאן שומרים על ההנחיות!,שומרים על ההנחיות- שומרים על השגרה!,יעדים,man_with_mask pink | woman_with_mask pink | soap | distance,Hebrew,Printed,Square,paper|printer,חברה עירונית לפיתוח עסקי באר שבע,"מרכז העיר, באר שבע",24/10/2021,31.24371897,34.794882,31.243718972222222/34.794882,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,man_with_mask_pink.svg | woman_with_mask_pink.svg | soap.svg | distance.svg
IMG_20211024_202910.jpg,"לקוחות יקרים, על מנת לשמור על בריאותכם ולפי הנחיות משרד הבריאות אנא היכנסו עם מסכות פנים | אחראי קורונה ברשת הסניפים: עמי מטלון- 052-2799226",על מנת לשמור על בריאותכם ולפי הנחיות משרד הבריאות,לקוחות יקרים,,טבע נאות,,Hebrew,Printed,Square,paper|printer,חנות נעליים,"מרכז העיר, באר שבע",24/10/2021,31.24396169,34.79525228,31.243961694444444/34.79525227777778,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,
IMG_20211024_202941.jpg,הכניסה ללא מסכה אסורה! יחד נלחמים בנגיף הקורונה,,,יחד נלחמים בנגיף הקורונה,מאניה ג'ינס,mask white,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.24407008,34.79542708,31.244070083333334/34.79542708333333,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,mask_white.svg
IMG_20211024_203010.jpg,"שומרים על ההנחיות שומרים על הבריאות | לקוחות יקרים | עפ""י הנחיות משרד הבריאות ובכדי לשמור על בריאות כולנו יש לעטות מסיכה בכניסה לחנות ולשמור מרחק של 2 מטרים מאדם לאדם","עפ""י הנחיות משרד הבריאות ובכדי לשמור על בריאות כולנו",שומרים על ההנחיות שומרים על הבריאות | לקוחות יקרים,,דיוטי מוטי,man_with_mask white | distance,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.24392589,34.79569889,31.24392588888889/34.795698888888886,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,man_with_mask_white.svg | distance.svg
IMG_20211024_203221.jpg,לקוחות יקרים על מנת שנוכל להעניק לכם שירות בבטחה ולשמור על בריאותכם ובריאות הצוות אנא השמעו להנחיות ונהלי משרד הבריאות. | טרם כניסתם לנות עליך לבדוק חום ולוודא שאינו 38 מעלות צלזיוס ומעלה | אנא השמעו להנחיית כמות הנכנסים לסניף | יש לשמור על מרח 2 מטרים מאדם לאדם | לשרותך עמדת חיטוי ידיים | חובה לחבוש מסכה טרם נכנסת לסניף ובזמן השהות בו | יש להישמע להנחיות מרחק עמידה בתור לקופה| אנא המנעו מכניסה לסניף במקרים הבאים: שיעול | חום מעל 38 מעלות | במידה ובאתם במגע עם חוהל קורונה בשבועיים האחרונים | תודה על סבלנותכם ושיתוף הפעולה למען עתיד בריא יותר,על מנת שנוכל להעניק לכם שירות בבטחה ולשמור על בריאותכם ובריאות הצוות אנא השמעו להנחיות ונהלי משרד הבריאות.,לקוחות יקרים ,תודה על סבלנותכם ושיתוף הפעולה למען עתיד בריא יותר,,man_with_mask red | hand_washing | distance | temp_check,Hebrew,Printed,Square,paper|printer,חנות נעליים,"מרכז העיר, באר שבע",24/10/2021,31.243823499999998,34.79489,31.2438235/34.794889999999995,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,man_with_mask_red.svg | hand_washing.svg | distance.svg | temp_check.svg
IMG_20211024_204352.jpg,"בתחנה הזאת נוהגים באחריות ומקפידים על: מרחק 2 מטר מאדם לאדם | עטיית מסכץ פה ואף | נמנעים מהתקהלות | במידה ואת/ה מאומת/ת לנגיף הקורונה, מחוייב/ת בבידוד או מגלה תסמינים, חל איסור לעלות על האוטובוס או לשהות בתחנה. שומרים על ההנחיות- שומרים על השגרה!",,,שומרים על ההנחיות- שומרים על השגרה!,תחנת אוטובוס,man_with_mask pink | woman_with_mask pink |  distance,Hebrew,Printed,Square,paper|printer,תחנת אוטובוס,"מרכז העיר, באר שבע",24/10/2021,31.24526769,34.79628258,31.245267694444447/34.79628258333333,"אסותא מגדל שבע, שדרות יצחק רגר, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84102, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,man_with_mask_pink.svg | woman_with_mask_pink.svg | distance.svg
20211023_222704.jpg,בבקשה! לשים מסכות בכניסה לחנות (ניתן לרכוש מסכה ב1 שקל),,בבקשה!,,שבע בעיר,,Hebrew,Printed,Square,paper|printer,מינימרקט,"מצדה, שכונה ד",23/10/2021,31.258695799999998,34.79566086,31.258695797444446/34.79566086083333,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,
20211023_222940.jpg,אין כניסה ללא מסיכה.,,,,מכבסה,mask yellow | ruler yellow | calendar yellow | paper_with_pen yellow | people | hand yellow,Hebrew,Printed,Square,paper|printer,מכבסה,"מצדה, שכונה ד",23/10/2021,31.25867029,34.7956907,31.258670289583332/34.795690700416664,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,mask_yellow.svg | ruler_yellow.svg | calendar_yellow.svg | paper_with_pen_yellow.svg | people.svg | hand_yellow.svg
20211023_223009.jpg,הכניסה למספרה עם מסיכה בלבד!,,,,סוזי סטייל,,Hebrew,Printed,Square,paper|printer,מספרה,"מצדה, שכונה ד",23/10/2021,31.25878149,34.7956555,31.258781492333334/34.795655496416664,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,
20211023_223039.jpg,"לקוח יקר, בהתאם להנחיות משרד הבריאות, כניסה לסניף מותרת בתנאים הבאים: עטיית מסיכה ושמירה על מרחק של 2 מ, מלקוחות אחרים",בהתאם להנחיות משרד הבריאות,לקוח יקר,,בנק יהב,man_with_mask  | 2m white,Hebrew,Printed,Square,paper|printer,בנק,"מצדה, שכונה ד",23/10/2021,31.25875799,34.79568869,31.25875799075/34.79568868875,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,man_with_mask.svg | 2m_white.svg
20211023_223048.jpg,חובה לעטות מסיכת פה ואף בסניף,,,,בנק יהב,man_with_mask  | temp_check  | 2m white,Hebrew,Printed,Square,paper|printer,בנק,"מצדה, שכונה ד",23/10/2021,31.25872876,34.795661200000005,31.25872875702778/34.79566119611111,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,man_with_mask.svg | temp_check.svg | 2m_white.svg
20211024_130829.jpg,"שומרים על הבריאות. לקוחות יקרים, בכדי לשמור על בריאותכם אנא הקפידו על הנחיות משרד הבריאות: חובה לעטות מסיכת פה ואף. תודה על שיתוף הפעולה",בכדי לשמור על בריאותכם,לקוחות יקרים,תודה על שיתוף הפעולה,קניון עופר,mask white,Hebrew,Printed,Square,paper|printer,קניון,"שדרות דוד טוביהו, שכונה ט",24/10/2021,31.25042659,34.77170873,31.250426590388887/34.77170873433333,"גרנד קניון באר שבע, 125, שדרות דוד טוביהו, שכונה ט, באר שבע, נפת באר שבע, מחוז הדרום, 8445318, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,mask_white.svg
20211024_131049.jpg,חובה לחבוש מסיכה בכניסה לחנות. תודה.,,,תודה,stradivarius,man_with_mask | distance black,Hebrew,Printed,Square,paper|printer,חנות בגדים,"באר שבע, נפת באר שבע",24/10/2021,31.25156135,34.77186095,31.251561352694445/34.77186094969444,"גרנד קניון באר שבע, 125, שדרות דוד טוביהו, שכונה ט, באר שבע, נפת באר שבע, מחוז הדרום, 8445318, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,man_with_mask.svg | distance_black.svg
20211024_131102.jpg,חובה לחבוש מסיכה בכניסה לחנות. תודה.,,,תודה,אמירקן איגל,mask grey,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,mask_grey.svg
20211024_140707.jpg,"לקוחות יקרים / יקרות. בהמשך להנחיות משרד הבריאות, אנא הקפידו על הכללים הבאים: יש לעטות מסיכה. יש להימנע מהתקהלויות.",בהמשך להנחיות משרד הבריאות,לקוחות יקרים/יקרות,,pandora,mask black | people black,Hebrew,Printed,Square,paper|printer,חנות תכשיטים,"שכונה ה, באר שבע",24/10/2021,31.25323467,34.77144085,31.25323466513889/34.771440848694446,"גרנד קניון באר שבע, 125, שדרות דוד טוביהו, שכונה ט, באר שבע, נפת באר שבע, מחוז הדרום, 8445318, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,mask_black.svg | people_black.svg
20211024_140722.jpg,כניסה ללא מסכה אסורה!,,,,,man_with_mask,Hebrew,Printed,Square,paper|printer,חנות טיולים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,man_with_mask.svg
20211024_140732.jpg,"לקוחות יקרים, כדי לשמור על בריאותכם וגם על שלנו, בבקשה לחבוש מסיכה ולשמור על מרחק של 2 מטרים.",כדי לשמור על בריאותכם וגם על שלנו,לקוחות יקרים,,קרולינה למקה,heart red,Hebrew,Printed,Square,paper|printer,חנות משקפיים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,heart_red.svg
20211024_140740.jpg,כמה טוב לראות אתכם שוב! בהתאם להנחיות משרד הבריאות בחנות זו מותרת שהיה של עד 28 לקוחות. התגעגענו. עזרו לנו לשמור על הנחיות הבטיחות. בילוי מהנה ובריאות לכולם. ,בהתאם להנחיות משרד הבריאות,כמה טוב לראות אתכם שוב,התגעגענו עזרו לנו לשמור על הנחיות הבטיחות למען בילוי מבנה ובריאות לכולם!,קניון עופר,heart white,Hebrew,Printed,Square,paper|printer,קניון,"מרכז העיר, באר שבע",24/10/2021,31.25323467,34.77144085,31.25323466513889/34.771440848694446,"גרנד קניון באר שבע, 125, שדרות דוד טוביהו, שכונה ט, באר שבע, נפת באר שבע, מחוז הדרום, 8445318, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,heart_white.svg
20211024_140754.jpg,חובת חבישת מסיכה,,,,aldo,man_with_mask ,Hebrew,Printed,Square,paper|printer,חנות נעליים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,man_with_mask.svg
20211024_143820.jpg,חובה לחבוש מסיכה בכניבה לחנות. תודה,,,תודה,Pull & Bear,man_with_mask ,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,man_with_mask.svg
20211024_144340.jpg,חובה לחבוש מסיכה בכניסה לחנות. תודה.,,,תודה,ברשקה,mask grey | distance black,Hebrew,Printed,Square,paper|printer,חנות בגדים,"שדרות דוד טוביהו, שכונה ט",24/10/2021,31.25045525,34.77174629,31.25045525338889/34.771746285249996,"גרנד קניון באר שבע, 125, שדרות דוד טוביהו, שכונה ט, באר שבע, נפת באר שבע, מחוז הדרום, 8445318, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,mask_grey.svg | distance_black.svg
20211024_144359.jpg,הכניסה ללא מסכה אסורה! יחד נלחמים בנגיף הקורונה,,,,חנות בגדים,mask white,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,mask_white.svg
20211024_144440.jpg,"לקוחות יקרים, 1. חובה לעטות מסיכה. 2. יש לשמור מרחק של 2 מטר. תודה רבה, צוות S-wear",,לקוחות יקרים,תודה רבה מהצוות,S.wear,mask | distance ,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,mask.svg | distance.svg
20211024_144451.jpg,"יחד נשמור אחד על השני! לקוחות יקרים, אנו שומרים על היגיינה וחיטוי באופן תדיר. חובה לשהות בחנות עם מסיכה. אנא הקפידו על שמירת מרחק של 2 מטר אחד מהשני.",,לקוחות יקרים,,קרביץ,man_with_mask black | woman_with_mask black | distance,Hebrew,Printed,Square,paper|printer,חנות ציוד משרדי,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,man_with_mask_black.svg | woman_with_mask_black.svg | distance.svg
20211024_144511.jpg,בהתאם להוראות מרד הבריאות בחנות זו מותרת כניסה של 52 לקוחות. עוטים מסיכת פה ואף. שומרים על מחרק 2 מטר. תודה על שיתוף הפעולה,בהתאם להוראות משרד הבריאות,,תודה על שיתוף הפעולה,פוקס,mask white | distance white,Hebrew,Printed,Square,paper|printer,חנות בגדים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,mask_white.svg | distance_white.svg
20211024_144642.jpg,חובה עטיית מסיכה בחנות זו. לא תתאפשר כניסה ללא מסיכה על האף והפה,,,,למטייל,man_with_mask white,Hebrew,Printed,Square,paper|printer,חנות טיולים,"מרכז העיר, באר שבע",24/10/2021,31.243725,34.79461667,31.243725/34.79461666666666,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",ענבר לוז ודנה וינברג,dh.bgu.2022.1,man_with_mask_white.svg
IMG_1.jpg,"הכניסה תתבצע לפי כללי התו הירוק | The entry will be made according to the rules of the Green Pass | Въезд будет осуществляться по правилам зеленого знака. | سيتم الدخول وفقًا لقواعد العلامة الخضراء

",לפי כללי התו הירוק,,,space,mask,Hebrew | English | Russian | Arabic,Printed,Square,paper|printer,חדר כושר,"מרכז העיר, באר שבע",24/10/2021,31.24370908,34.79428489,31.243709083333336/34.79428488888889,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,mask.svg
IMG_2.jpg,הכניסה לחנות עם מסכה בלבד | חובה לעטות מסכה בחנות בכל זמן,,,,royalty,,Hebrew,Printed,Square,paper|printer,חנות תכשיטים,"מרכז העיר, באר שבע",24/10/2021,31.24363889,34.79488789,31.24363888888889/34.79488788888889,"קניון הנגב, אילת, מרכז העיר, באר שבע, נפת באר שבע, מחוז הדרום, 84100, ישראל",עמנואל מקסימוב וליאל אבסקאר,dh.bgu.2022.1,
20211116_113408.jpg,חובה לחבוש מסכה הנחייה לחבוש מסיכת פה ואף במרחב הציבורי ובעבודה,,,שומרים על הכללים שומרים על החיים,תפוח פיס ערד,mask blue | mask white | cough | woman_with_mask medium brown white | man_walking | girl_with_mask medium brown blue,Hebrew,printed,Square,paper|printer,תפוח פיס,"2021-11-16 - לבאות, ערד",16/11/2021,31.262891999999997,35.214621,31.262892/35.214621,"מקיף אורט, יאשיהו, לבאות, ערד, נפת באר שבע, מחוז הדרום, ישראל","ofir ben shoshan, shahaf belaish",dh.bgu.2022.1,mask_blue.svg | mask_white.svg | cough.svg | woman_with_mask_medium_brown_white.svg | man_walking.svg | girl_with_mask_medium_brown_blue.svg
20211116_153520.jpg,כניסה למספרה עם מסכה בלבד!,,,,משה אגמי עיצוב שיער,,Hebrew,printed,Square,paper|printer,מספרה,"2021-11-16 - מצדה, שכונה ד",16/11/2021,31.259122499999997,34.7959152,31.2591225/34.795915199999996,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל","ofir ben shoshan, shahaf belaish",dh.bgu.2022.1,
20211116_153610.jpg,"בבקשה! לשים מסכות בכניסה לחנות (ניתן לרכוש מסכה ב1 ש""ח)",,,,7 בעיר,,Hebrew,printed,Square,paper|printer,סופר,"2021-11-16 - מצדה, שכונה ד",16/11/2021,31.259122499999997,34.7959152,31.2591225/34.795915199999996,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל","ofir ben shoshan, shahaf belaish",dh.bgu.2022.1,
20211116_153639.jpg,"לקוחות יקרים, רשת ZER4U פועלת בכפוף להנחיות משרד הבריאות ולפי תקן התו הסגול למען שמירה על בריאות הציבור. שומרים על ההנחיות- שומרים על הבריאות!",בכפוף להנחיות משרד הבריאות ולפי תקן התו הסגול,לקוחות יקרים!,שומרים על ההנחיות- שומרים על הבריאות!,ZER4U,,Hebrew,printed,Square,paper|printer,,"2021-11-16 - מצדה, שכונה ד",16/11/2021,31.259023600000003,34.7964124,31.259023599722223/34.7964124,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל","ofir ben shoshan, shahaf belaish",dh.bgu.2022.1,
,לקוחות יקרים לעטות מסיכה רשת ZER4U,,לקוחות יקרים,רשת ZER4U,ZER4U,,Hebrew,printed,Square,paper|printer,,"2021-11-16 - מצדה, שכונה ד",16/11/2021,31.259023600000003,34.7964124,31.2590236/34.7964124,"מרכז הנגב, 6, מצדה, שכונה ד, באר שבע, נפת באר שבע, מחוז הדרום, 8452566, ישראל","ofir ben shoshan, shahaf belaish",dh.bgu.2022.1,
112235_20211109.jpg,"חובה חבישת מסיכה, התו הסגול",על פי הנחיות משרד הבריאות,,,,woman_with_mask light brown white | man_with_mask light brown light,Hebrew,printed,Square,paper|printer,מסעדה,,09/11/2021,31.26642598,34.8005334,31.26642597643212/ 34.800533403158326,"רינגלבלום 2, באר שבע, ישראל",Oded Sadnak,dh.bgu.2022.1,woman_with_mask_light_brown_white.svg | man_with_mask_light_brown_light.svg
131423_20211117.jpg,חובה לעטות מסיכה בשטח החנות,בהתאם להנחיות משרד הבריאות,,,אלוף הספורט,mask black,Hebrew,printed,Square,paper|printer,חנות למוצרי ספורט,,###############################################################################################################################################################################################################################################################,31.24486465,34.81260495,31.244864653284544/ 34.81260494795239,"אלוף ספורט, חיל הנדסה 1, באר שבע, ישראל",Oded Sadnak,dh.bgu.2022.1,mask_black.svg
131529_20211117.jpg,"הכניסה לחנות מותנית בעטיית מסכה, כמו כן לאור הנחיות התו הסגול, מספר הלוקוחות המקסמילי בחנות הוא 37. הכניסה לחנות תתבצע בהתאם לכמות הלקוחות האפשרית וההנחיות כאמור.",בהתאם להנחיות משרד הבריאות,לקוחות יקרים,"אנו מודים לכם על ההבנה והסבלנות. הנהלת ""מקס כאן קונים בכיף""",MAX כאן קונים בכיף,,Hebrew,printed,Square,paper|printer,חנות למוצרים לבית,,###############################################################################################################################################################################################################################################################,31.24400966,34.81351331,31.244009662164224/ 34.813513306478036,"חיל הנדסה, באר שבע,ישראל",Oded Sadnak,dh.bgu.2022.1,
